FEI Number,Legal Name,State,Country/Area,Product Type,Action Taken Date,Action Type,Case/Injunction ID
3005585387,Allergon Inc,California,United States,Drugs,2009-08-17,Warning Letter,68863
3005248192,"Abbott Molecular, Inc.",Illinois,United States,Devices,2009-08-12,Warning Letter,70264
2921482,Hospira Inc,California,United States,Devices,2009-08-12,Warning Letter,72523
3003723076,Cambrex Profarmaco Milano Srl,-,Italy,Drugs,2009-08-12,Warning Letter,73425
3006247684,Ridge Medical Products LLC,Texas,United States,Drugs,2009-08-11,Warning Letter,58082
3006192174,"Johnson & Johnson Pharmaceutical Research & Development, LLC",New Jersey,United States,Drugs,2009-08-10,Warning Letter,64044
3002808084,Bayer AG,-,Germany,Drugs,2009-08-05,Warning Letter,68548
1038631,Ion Labs Inc.,Florida,United States,Drugs,2009-07-31,Warning Letter,57182
3007026789,Clarcon Biological Chemistry Laboratory Inc.,Utah,United States,Drugs,2009-07-31,Seizure,63543
3003012447,MEDIVATORS,Texas,United States,Devices,2009-07-31,Warning Letter,67963
2242454,"Medical Accessories, Inc.",New Jersey,United States,Devices,2009-07-30,Warning Letter,68203
3000718556,American Bio Medica Corp,New York,United States,Devices,2009-07-30,Warning Letter,69563
3006406607,Bodee LLC,California,United States,Drugs,2009-07-27,Warning Letter,55562
3003748734,"Harris, Barbara A",Arizona,United States,Drugs,2009-07-27,Warning Letter,67044
3007698065,Americall-labs.com  VMG Global Inc,Nevada,United States,Drugs,2009-07-27,Warning Letter,69144
3004132818,Antibioticos Do Brasil Ltda,-,Brazil,Drugs,2009-07-24,Warning Letter,64243
3007170083,"CPI Packaging, Inc.",Mississippi,United States,Devices,2009-07-23,Warning Letter,62043
1419185,Ohio Medical Corporation,Illinois,United States,Devices,2009-07-22,Warning Letter,66043
3007652165,Q-Based Solutions,Louisiana,United States,Drugs,2009-07-22,Warning Letter,66383
3007646563,Tcmhelpme,Minnesota,United States,Drugs,2009-07-22,Warning Letter,68783
3007277405,"Phillips, Robert A.",South Carolina,United States,Devices,2009-07-20,Warning Letter,66465
3006528529,Mgs Soapopular,Connecticut,United States,Drugs,2009-07-15,Warning Letter,68743
1415939,Abbott Laboratories,Illinois,United States,Drugs,2009-07-14,Warning Letter,64763
3004613855,"Meda Pharmaceuticals, Inc",Georgia,United States,Drugs,2009-07-13,Warning Letter,65044
2921309,Bazaar Of India,California,United States,Drugs,2009-07-07,Warning Letter,45841
2311197,Christus St. Patrick Hospital IRB,Louisiana,United States,Devices,2009-07-02,Warning Letter,63684
3002807196,Gambro Dasco SPA Monitors Division,-,Italy,Devices,2009-07-02,Warning Letter,63984
3002806727,Gambro Renal Products S.A. de C.V.,-,Mexico,Devices,2009-07-02,Warning Letter,64043
2023825,"Electro-tech Products, Inc.",California,United States,Devices,2009-07-01,Warning Letter,55282
3007455800,Thomas K Jones MD - Clinical Investigator,Washington,United States,Devices,2009-07-01,Warning Letter,56623
3004620275,Staten Island University Hospital IRB,New York,United States,Devices,2009-06-29,Warning Letter,61485
3007612442,Sylvane Inc.,Georgia,United States,Devices,2009-06-29,Warning Letter,64063
3007220373,"Gordon, Mark, M.D.",New York,United States,Drugs,2009-06-26,Warning Letter,58282
1627487,Abbott Medical,Texas,United States,Devices,2009-06-26,Warning Letter,64083
1221924,Gaven Medical,Connecticut,United States,Devices,2009-06-26,Warning Letter,64163
1627487,Abbott Medical,Texas,United States,Devices,2009-06-26,Warning Letter,135792
3007083710,Laboratoire Atlas Inc.,-,Canada,Drugs,2009-06-25,Warning Letter,53422
3004887011,IntelSource Group Inc dba Electro Medical Technologies LLC,Arizona,United States,Devices,2009-06-25,Warning Letter,56123
3002808376,"Apotex, Inc.",-,Canada,Drugs,2009-06-25,Warning Letter,58142
3011304354,"Sun Pharmaceutical Industries, LTD.",Michigan,United States,Drugs,2009-06-25,Seizure,60765
2128643,"H & P Industries, Inc.",Wisconsin,United States,Drugs,2009-06-24,Warning Letter,56442
2016096,"Apotheca, Inc.",Arizona,United States,Drugs,2009-06-23,Warning Letter,55784
3004456620,"Matrixx Initiatives, Inc.",Arizona,United States,Drugs,2009-06-16,Warning Letter,5927
3004021309,"Noli R. Zosa, MD",California,United States,Drugs,2009-06-16,Warning Letter,63003
3003927146,"ARKRAY Factory, Inc.",-,Japan,Devices,2009-06-15,Warning Letter,60764
3006788636,"Linzer, Dov M.D.",Florida,United States,Drugs,2009-06-12,Warning Letter,58262
3005246910,Inditherm Medical,-,United Kingdom,Devices,2009-06-10,Warning Letter,54862
3002806396,Arjo Med. AB,-,United Kingdom,Devices,2009-06-10,Warning Letter,58442
3000203162,"ffrench Pocket Airway, Inc.",Louisiana,United States,Devices,2009-06-05,Warning Letter,53923
3002228812,"Cardiac Assist, Inc",Pennsylvania,United States,Devices,2009-06-05,Warning Letter,59122
3001665801,"Frantz Design, Inc",Texas,United States,Devices,2009-06-05,Warning Letter,60383
3007565055,"UVHealth Direct, LLC",Indiana,United States,Devices,2009-06-04,Warning Letter,60423
3002132840,American Ultraviolet Co.,Indiana,United States,Devices,2009-06-04,Warning Letter,63223
2025644,Cobeg Inc,California,United States,Devices,2009-06-02,Warning Letter,51122
3007590178,"Field Controls, LLC",North Carolina,United States,Devices,2009-06-02,Warning Letter,62603
3007606998,Atrium Innovation Limited,Connecticut,United States,Devices,2009-06-02,Warning Letter,63363
3004369318,Medtronic Puerto Rico Operations Co.,Puerto Rico,United States,Devices,2009-06-01,Warning Letter,52122
3000149131,UltraRad Corporation,New Jersey,United States,Devices,2009-05-29,Warning Letter,61563
3000229072,Amrita Aromatherapy Inc,Iowa,United States,Drugs,2009-05-28,Warning Letter,62184
3007587522,Inhalation Inc.,Washington,United States,Drugs,2009-05-28,Warning Letter,62283
3007556047,Union Springs Pharmaceuticals,Kentucky,United States,Devices,2009-05-27,Warning Letter,60763
3003966280,"Romark Laboratories, L.C.",Florida,United States,Drugs,2009-05-26,Warning Letter,58482
1000307612,Crystal Care International Inc,Florida,United States,Devices,2009-05-22,Warning Letter,48163
3007588545,Global Life Technologies Corporation,Maryland,United States,Drugs,2009-05-22,Warning Letter,62303
3005096770,Chi Machine International,California,United States,Devices,2009-05-21,Warning Letter,48719
1121584,Sitek Research Laboratories,Maryland,United States,Drugs,2009-05-21,Warning Letter,57425
3008436464,"Xttrium Laboratories, Inc.",Illinois,United States,Drugs,2009-05-20,Warning Letter,48759
3006296799,"Neil R. Feins, M.D.",Massachusetts,United States,Devices,2009-05-20,Warning Letter,54062
3007335984,"Richard E. Ringel, M.D.",Maryland,United States,Devices,2009-05-20,Warning Letter,56383
3003550196,"Suez Treatment Solutions, Inc.",Texas,United States,Devices,2009-05-20,Warning Letter,58642
3007566156,Rocky Mountain Environmental,-,Canada,Devices,2009-05-20,Warning Letter,60544
3007126649,"Hijazi, Saad, M.D.",California,United States,Drugs,2009-05-19,Warning Letter,55522
1672571,Baptist Medical Center,Texas,United States,Biologics,2009-05-14,Warning Letter,49039
3002761285,Dexcel Ltd.,-,Israel,Drugs,2009-05-14,Warning Letter,56182
3005985031,Skilling Institute,Arizona,United States,Devices,2009-05-14,Warning Letter,59702
3007558675,Galloway Safety and Supply,Pennsylvania,United States,Devices,2009-05-14,Warning Letter,59762
3007559211,Viral Defender,New York,United States,Devices,2009-05-14,Warning Letter,59822
3007559224,Huntington Beach Sunset Inc.,California,United States,Devices,2009-05-14,Warning Letter,59882
3007554798,MedChem Inc. dba Express Medical Supplies,South Carolina,United States,Devices,2009-05-14,Warning Letter,60363
3007564847,Allerair Industries,-,Canada,Devices,2009-05-14,Warning Letter,60463
3007566152,Nova Computers dba Nova Tech Gadgets,Texas,United States,Devices,2009-05-14,Warning Letter,60543
3002524000,Luminex Corporation,Texas,United States,Devices,2009-05-14,Warning Letter,60643
3001190447,Sanuvox Technologies Inc,-,Canada,Devices,2009-05-13,Warning Letter,59642
3007560719,911 Water,Alabama,United States,Devices,2009-05-13,Warning Letter,60102
3007560714,Emergency Disaster Systems,California,United States,Devices,2009-05-13,Warning Letter,60103
3007560853,Breathe More Easily Online,Missouri,United States,Devices,2009-05-13,Warning Letter,60243
1039865,Howard Instruments Inc,Alabama,United States,Devices,2009-05-12,Warning Letter,50101
3003437923,Pyng Medical Corporation,-,Canada,Devices,2009-05-12,Warning Letter,56463
3007193852,Johnson & Johnson Ps,New Jersey,United States,Drugs,2009-05-12,Warning Letter,57422
3005882189,LifeSecure Emergency Solutions,Illinois,United States,Devices,2009-05-12,Warning Letter,59442
3007554596,"Quake Kare, Inc.",California,United States,Devices,2009-05-12,Warning Letter,59562
3002808273,STORZ ENDOSKOP PRODUKTIONS GMBH,-,Switzerland,Devices,2009-05-12,Warning Letter,59582
3007554813,"Boss Innovation & Marketing, Inc.",California,United States,Devices,2009-05-12,Warning Letter,59623
3007560844,Amyron Enterprises Pty Ltd.,-,Australia,Devices,2009-05-12,Warning Letter,60122
3006790946,R4 LLC,Ohio,United States,Devices,2009-05-11,Warning Letter,56802
3003041933,"Prodesse, Inc",Wisconsin,United States,Devices,2009-05-11,Warning Letter,59462
2243072,Becton Dickinson & Company,New Jersey,United States,Devices,2009-05-11,Warning Letter,59662
3008010722,"Nexera Medical, Inc.",Florida,United States,Devices,2009-05-11,Warning Letter,59862
3002807511,Lupin Limited,-,India,Drugs,2009-05-07,Warning Letter,55122
3002808295,Corden Pharma Chenove,-,France,Drugs,2009-05-06,Warning Letter,46778
1876508,Elkhart General Hospital Blood Donor Center,Indiana,United States,Biologics,2009-05-06,Warning Letter,50159
1000517245,Eureka Springs Hospital,Arkansas,United States,Drugs,2009-05-06,Warning Letter,62224
3005101424,Stryker Craniomaxillofacial Division,Michigan,United States,Devices,2009-05-05,Warning Letter,50519
3007554788,The Secrets of Eden,Michigan,United States,Drugs,2009-05-05,Warning Letter,59342
3006389494,"Chiesi USA, Inc.",North Carolina,United States,Drugs,2009-05-04,Warning Letter,56482
3004987960,"Rebuilder Medical, Inc.",West Virginia,United States,Drugs,2009-05-03,Warning Letter,59163
3003982004,"Emilia Resources, LLC",Mississippi,United States,Drugs,2009-04-27,Warning Letter,42378
1036365,"Hill Dermaceuticals, Inc.",Florida,United States,Drugs,2009-04-27,Warning Letter,45018
1930436,Nostrum Laboratories Inc,Missouri,United States,Drugs,2009-04-27,Warning Letter,48779
2650031,Olay LLC,Puerto Rico,United States,Drugs,2009-04-24,Warning Letter,48280
3003758122,Central Peninsula General Hospital - Kenai Clinic,Alaska,United States,Devices,2009-04-23,Warning Letter,57507
3004749823,Fresenius Kabi Oncology Plc,-,United Kingdom,Drugs,2009-04-22,Warning Letter,53762
3004553437,"Endotec, Inc.",California,United States,Devices,2009-04-21,Injunction,147
1000124817,Marina Medical Instruments Inc.,Florida,United States,Devices,2009-04-21,Warning Letter,51183
3006601273,"Francisco O. Hernandez, MD.",Florida,United States,Drugs,2009-04-20,Warning Letter,41518
1000525253,"Stat Medical Devices, Inc.",Florida,United States,Devices,2009-04-17,Warning Letter,49279
2182269,St. Jude Medical,Minnesota,United States,Devices,2009-04-17,Warning Letter,56402
2011115,Amrex Zetron Inc,California,United States,Devices,2009-04-14,Warning Letter,46058
3004475606,"Shanghai No. 1 Biochemical & Pharmaceutical Co., Ltd.",-,China,Drugs,2009-04-14,Warning Letter,50299
3000121413,Baxalta US Inc.,California,United States,Biologics,2009-04-14,Warning Letter,52964
3006745882,Qingdao Jiulong Biopharmaceutical Co. Ltd.,-,China,Drugs,2009-04-14,Warning Letter,56042
3004407329,Coast IRB LLC,Colorado,United States,Drugs,2009-04-14,Warning Letter,56784
2431898,"Time-Cap Laboratories, Inc.",New York,United States,Drugs,2009-04-10,Warning Letter,48619
3002808722,Puretone Ltd.,-,United Kingdom,Devices,2009-04-10,Warning Letter,55082
1000136032,Advent Pharmaceuticals Inc.,New Jersey,United States,Drugs,2009-04-09,Injunction,103
3010062344,WES Pharma Inc.,Maryland,United States,Drugs,2009-04-09,Injunction,103
3006384889,"Branitz, Bruce, MD",Georgia,United States,Drugs,2009-04-09,Warning Letter,50619
3005325609,"IDEV Technologies, Inc.",Texas,United States,Devices,2009-04-09,Warning Letter,53983
1000151124,"MRP, LLC dba Aquabiliti",Tennessee,United States,Devices,2009-04-03,Warning Letter,46018
2677495,Dorado Health Inc,Puerto Rico,United States,Biologics,2009-04-02,Warning Letter,53024
2510865,"Lannett Company, Inc.",Pennsylvania,United States,Drugs,2009-03-30,Warning Letter,47759
3003851100,Genus Lifesciences Inc.,Pennsylvania,United States,Drugs,2009-03-30,Warning Letter,47961
3005260150,Ronald M Bukowski MD,Ohio,United States,Drugs,2009-03-30,Warning Letter,50020
1510690,West-Ward Columbus Inc,Ohio,United States,Drugs,2009-03-30,Warning Letter,53122
3003398650,Xanodyne Pharmaceuticals Inc,Kentucky,United States,Drugs,2009-03-30,Warning Letter,53323
1641527,"Physicians Total Care, Inc.",Oklahoma,United States,Drugs,2009-03-30,Warning Letter,58762
3009140376,Mallinckrodt Hospital Products Inc.,Missouri,United States,Drugs,2009-03-30,Warning Letter,58842
3005658103,"Glenmark Pharmaceuticals Inc., USA",New Jersey,United States,Drugs,2009-03-30,Warning Letter,58882
3003149772,"Cody Laboratories, Inc.",Wyoming,United States,Drugs,2009-03-30,Warning Letter,58923
1510690,West-Ward Columbus Inc,Ohio,United States,Drugs,2009-03-30,Warning Letter,61545
3003102569,WHPM Inc.,California,United States,Devices,2009-03-19,Warning Letter,49840
3004166803,"Youabian, Inc",California,United States,Devices,2009-03-17,Warning Letter,42458
1000112796,American Mammographics Inc,Tennessee,United States,Devices,2009-03-16,Warning Letter,45278
1000135560,"Tenex Health, Inc.",California,United States,Devices,2009-03-16,Warning Letter,47700
3007166108,Provena St. Joseph's Medical Center IRB,Illinois,United States,Biologics,2009-03-16,Warning Letter,50819
3001238051,Blackstone Medical Inc.,New Jersey,United States,Devices,2009-03-13,Warning Letter,41958
3014946040,CareHealth America DBA Express Diagnostics International,Minnesota,United States,Devices,2009-03-12,Warning Letter,49679
3000205626,"Best Vascular, Inc",Georgia,United States,Devices,2009-03-11,Warning Letter,45398
3006738930,"Daniel M. Paulson, MD",Virginia,United States,Drugs,2009-03-11,Warning Letter,50240
3004955131,"Merlin Labs, Inc.",California,United States,Devices,2009-03-09,Warning Letter,48359
1937079,Nesher Pharmaceuticals (USA) LLC,Missouri,United States,Drugs,2009-03-06,Injunction,68
3006977878,"Manuel J. Quinones, M.D.",California,United States,Drugs,2009-03-03,Warning Letter,49599
3006748169,"Charles J. Cote, MD",Massachusetts,United States,Drugs,2009-03-02,Warning Letter,37878
3006708017,"Virendra M. Desai, M.D.",California,United States,Drugs,2009-03-02,Warning Letter,49259
1000305672,Resilience Boston Inc.,Massachusetts,United States,Drugs,2009-02-27,Warning Letter,44298
3002023342,"IVD Research, Inc.",California,United States,Devices,2009-02-26,Warning Letter,47001
3006784632,Richard A Wright MD,Kentucky,United States,Drugs,2009-02-18,Warning Letter,40661
1216795,Brymill Corporation,Connecticut,United States,Devices,2009-02-18,Warning Letter,46378
3001236996,"Washington Biotechnology, Inc",Maryland,United States,Biologics,2009-02-17,Warning Letter,48159
2027633,Bass Medical Inc,Alabama,United States,Devices,2009-02-12,Warning Letter,41740
2431379,Health Science Ctr @ SUNY Downstate Med Ctr (Brooklyn) IRB,New York,United States,Drugs,2009-02-11,Warning Letter,47059
3004847291,Omega Laboratories Inc,Ohio,United States,Devices,2009-02-09,Warning Letter,45738
3002808384,Taro Pharmaceuticals Inc.,-,Canada,Drugs,2009-02-05,Warning Letter,42738
3007141557,The Washington Hospital IRC,Pennsylvania,United States,Biologics,2009-02-05,Warning Letter,47560
3003580203,ALBA Bioscience Limited,-,United Kingdom,Biologics,2009-02-03,Warning Letter,48165
3006428282,"Chappel, Christopher, MD",Florida,United States,Drugs,2009-02-02,Warning Letter,9906
3003043277,Medical & Clinical Consortium Inc,California,United States,Devices,2009-02-02,Warning Letter,44898
1000123221,"Visionary Optics, LLC",Virginia,United States,Devices,2009-02-02,Warning Letter,46158
1036626,Prime Matter Labs,Florida,United States,Drugs,2009-01-29,Warning Letter,41938
3003511621,Cyclotron Center of NE Florida,Florida,United States,Drugs,2009-01-28,Warning Letter,43998
3005032068,Sintx Technologies Inc,Utah,United States,Devices,2009-01-27,Warning Letter,46458
1000160426,"Mainline Technology, Inc.",Michigan,United States,Devices,2009-01-23,Warning Letter,44758
1419181,"Sage Products, LLC",Illinois,United States,Drugs,2009-01-22,Warning Letter,28947
2244683,Actavis Totowa LLC,New Jersey,United States,Drugs,2009-01-21,Injunction,115
3006205782,"Stewart, Lynette D.  M.D.",Georgia,United States,Drugs,2009-01-21,Warning Letter,45298
1039215,Nidek Medical Products Inc,Alabama,United States,Devices,2009-01-20,Warning Letter,42638
1822649,"George J. Brewer, M.D.",Michigan,United States,Drugs,2009-01-14,Warning Letter,41758
3006943287,"Millennium Biotechnology, Inc.",New Hampshire,United States,Devices,2009-01-12,Warning Letter,42538
